,指数代码,指数名称,发布日期,开盘指数,最高指数,最低指数,收盘指数,成交量(亿股),成交额(亿元),涨跌幅(%),换手率(%),市盈率(倍),市净率(倍),均价(元),成交额占比(%),流通市值(亿元),平均流通市值(亿元),股息率(%)
2499,801003,申万Ａ指,2009/10/30 0:00:00,2582.36,2602.95,2563.02,2576.53,162.59,1916.7,1.29,1.21,22.83,3.2,13.25,100.0,128416.99,82.27,0.6
2500,801003,申万Ａ指,2009/10/29 0:00:00,2555.39,2571.74,2536.95,2543.75,166.57,1874.84,-2.2,1.24,22.54,3.22,13.11,100.0,126748.09,81.2,0.61
2501,801003,申万Ａ指,2009/10/28 0:00:00,2581.14,2602.18,2551.07,2600.95,157.58,1840.91,0.47,1.18,23.01,3.31,13.38,100.0,129245.37,82.8,0.6
2502,801003,申万Ａ指,2009/10/27 0:00:00,2641.59,2642.83,2588.55,2588.9,188.7,2250.89,-2.74,1.41,22.9,3.32,13.2,100.0,128603.16,82.54,0.6
2503,801003,申万Ａ指,2009/10/26 0:00:00,2666.47,2673.46,2638.96,2661.92,181.31,2145.13,0.01,1.66,25.78,3.49,13.57,100.0,119146.71,76.47,0.65
2504,801003,申万Ａ指,2009/10/23 0:00:00,2619.26,2675.24,2618.71,2661.74,214.78,2492.75,1.77,1.97,25.77,3.51,13.54,100.0,119088.52,76.44,0.65
2505,801003,申万Ａ指,2009/10/22 0:00:00,2621.3,2634.21,2606.26,2615.49,166.29,1944.69,-0.43,1.53,25.32,3.45,13.36,100.0,117025.19,75.11,0.66
2506,801003,申万Ａ指,2009/10/21 0:00:00,2633.45,2657.77,2620.68,2626.69,205.41,2405.87,-0.41,1.89,25.43,3.46,13.3,100.0,117494.91,75.46,0.66
2507,801003,申万Ａ指,2009/10/20 0:00:00,2616.24,2637.46,2607.79,2637.46,214.67,2581.76,1.48,1.97,25.54,3.48,13.41,100.0,117939.62,75.75,0.65
2508,801003,申万Ａ指,2009/10/19 0:00:00,2536.78,2598.91,2531.76,2598.91,184.53,2217.16,2.34,1.69,25.16,3.43,13.2,100.0,116220.19,74.64,0.66
2509,801003,申万Ａ指,2009/10/16 0:00:00,2545.88,2558.63,2499.37,2539.58,138.54,1614.97,0.02,1.27,24.57,3.35,12.89,100.0,113234.11,72.73,0.68
2510,801003,申万Ａ指,2009/10/15 0:00:00,2549.0,2567.82,2526.33,2539.05,146.38,1687.7,0.29,1.42,25.61,3.38,12.84,100.0,106295.77,68.27,0.72
2511,801003,申万Ａ指,2009/10/14 0:00:00,2515.59,2562.59,2514.38,2531.72,186.87,2128.06,0.88,1.82,25.54,3.37,12.8,100.0,105981.26,68.07,0.73
2512,801003,申万Ａ指,2009/10/13 0:00:00,2465.89,2509.6,2463.52,2509.59,119.14,1355.47,1.51,1.16,25.32,3.34,12.66,100.0,105025.8,67.63,0.73
2513,801003,申万Ａ指,2009/10/12 0:00:00,2487.21,2500.46,2468.71,2472.28,131.39,1529.92,-0.12,1.28,24.94,3.3,12.47,100.0,103453.26,66.62,0.74
2514,801003,申万Ａ指,2009/10/9 0:00:00,2408.37,2475.15,2404.48,2475.15,125.92,1425.81,4.92,1.22,24.97,3.3,12.41,100.0,103546.79,66.68,0.74
2515,801003,申万Ａ指,2009/9/30 0:00:00,2350.66,2379.51,2346.45,2359.05,97.31,1057.64,1.03,0.95,23.82,3.16,11.82,100.0,98661.64,63.53,0.79
2516,801003,申万Ａ指,2009/9/29 0:00:00,2351.13,2359.82,2295.85,2335.03,110.18,1144.03,-0.67,1.07,23.47,3.12,11.69,100.0,97648.71,62.88,0.8
2517,801003,申万Ａ指,2009/9/28 0:00:00,2420.81,2438.34,2340.45,2350.88,107.35,1169.03,-2.61,1.05,23.6,3.14,11.93,100.0,98227.7,63.25,0.79
2518,801003,申万Ａ指,2009/9/25 0:00:00,2419.5,2438.62,2396.31,2413.76,109.24,1223.79,-0.78,1.07,24.19,3.22,12.29,100.0,100598.25,64.82,0.79
2519,801003,申万Ａ指,2009/9/24 0:00:00,2417.31,2462.35,2368.92,2432.71,147.1,1669.66,0.08,1.44,24.37,3.25,12.39,100.0,101339.97,65.3,0.79
2520,801003,申万Ａ指,2009/9/23 0:00:00,2485.24,2507.02,2416.8,2430.86,158.9,1819.41,-2.31,1.56,24.34,3.25,12.48,100.0,101257.78,65.24,0.79
2521,801003,申万Ａ指,2009/9/22 0:00:00,2536.0,2568.67,2488.36,2488.36,178.21,2095.92,-2.23,1.75,24.92,3.32,12.82,100.0,103340.87,66.59,0.77
2522,801003,申万Ａ指,2009/9/21 0:00:00,2502.04,2545.74,2452.63,2545.03,184.32,2123.57,0.68,1.81,25.47,3.39,13.1,100.0,105699.14,68.11,0.75
2523,801003,申万Ａ指,2009/9/18 0:00:00,2619.59,2626.27,2509.16,2527.76,253.13,2843.23,-3.38,2.48,25.27,3.37,12.94,100.0,104913.48,67.6,0.74
2524,801003,申万Ａ指,2009/9/17 0:00:00,2575.22,2622.16,2574.86,2616.06,236.46,2709.38,1.96,2.32,26.15,3.49,13.35,100.0,108561.29,69.95,0.72
2525,801003,申万Ａ指,2009/9/16 0:00:00,2579.85,2587.24,2527.86,2565.65,220.71,2577.26,-0.88,2.16,25.64,3.42,13.0,100.0,106415.87,68.7,0.73
2526,801003,申万Ａ指,2009/9/15 0:00:00,2578.63,2603.34,2557.65,2588.37,217.87,2491.91,0.45,2.14,25.88,3.45,12.99,100.0,107332.41,69.29,0.72
2527,801003,申万Ａ指,2009/9/14 0:00:00,2535.79,2580.93,2534.05,2576.83,216.09,2463.09,1.83,2.12,25.76,3.43,12.88,100.0,106654.94,68.85,
2528,801003,申万Ａ指,2009/9/11 0:00:00,2466.51,2538.53,2466.35,2530.63,180.85,2099.44,2.19,1.79,25.33,3.38,12.6,100.0,104640.31,67.55,
2529,801003,申万Ａ指,2009/9/10 0:00:00,2486.74,2505.94,2465.4,2476.44,159.58,1850.96,-0.94,1.58,24.75,3.3,12.41,100.0,102359.51,66.12,0.76
2530,801003,申万Ａ指,2009/9/9 0:00:00,2492.39,2505.48,2459.82,2499.98,196.93,2397.42,0.61,1.94,25.0,3.34,12.49,100.0,103314.36,66.91,0.75
2531,801003,申万Ａ指,2009/9/8 0:00:00,2423.81,2484.83,2398.5,2484.83,189.46,2234.84,1.92,1.87,24.86,3.32,12.4,100.0,102662.06,66.49,0.76
2532,801003,申万Ａ指,2009/9/7 0:00:00,2428.8,2471.17,2417.02,2438.06,193.67,2215.14,0.94,1.91,24.39,3.25,12.18,100.0,100721.91,65.23,0.77
2533,801003,申万Ａ指,2009/9/4 0:00:00,2389.92,2425.15,2379.91,2415.32,187.16,2101.81,1.0,1.85,24.13,3.22,12.01,100.0,99582.87,64.54,0.78
2534,801003,申万Ａ指,2009/9/3 0:00:00,2278.69,2396.09,2276.62,2391.48,186.27,2027.95,5.08,1.84,23.91,3.19,11.78,100.0,98700.23,64.09,0.78
2535,801003,申万Ａ指,2009/9/2 0:00:00,2235.25,2285.9,2229.7,2275.89,122.02,1300.07,1.19,1.21,22.77,3.04,11.23,100.0,93924.89,60.99,0.82
2536,801003,申万Ａ指,2009/9/1 0:00:00,2224.7,2292.18,2217.72,2249.04,143.9,1526.19,0.19,1.42,22.48,3.0,11.16,100.0,92799.29,60.26,0.83
2537,801003,申万Ａ指,2009/8/31 0:00:00,2378.62,2379.76,2242.39,2244.78,172.48,1865.32,-6.91,1.71,25.0,3.0,11.28,100.0,92586.24,60.12,0.83
2538,801003,申万Ａ指,2009/8/28 0:00:00,2480.58,2490.88,2401.47,2411.31,176.85,1974.79,-3.06,1.75,26.84,3.23,12.1,100.0,99346.51,64.51,0.77
2539,801003,申万Ａ指,2009/8/27 0:00:00,2471.97,2518.25,2450.66,2487.34,203.13,2212.29,0.11,2.01,27.71,3.34,12.4,100.0,102438.99,66.69,0.75
2540,801003,申万Ａ指,2009/8/26 0:00:00,2411.54,2505.78,2399.53,2484.56,194.51,2189.45,2.29,1.93,27.7,3.35,12.33,100.0,102348.87,66.59,0.75
2541,801003,申万Ａ指,2009/8/25 0:00:00,2488.86,2489.63,2361.21,2428.94,212.43,2390.32,-2.89,2.11,27.1,3.27,12.0,100.0,100045.88,65.09,0.77
2542,801003,申万Ａ指,2009/8/24 0:00:00,2483.67,2509.02,2456.82,2501.31,182.83,2095.91,1.11,1.81,27.92,3.37,12.2,100.0,102899.21,66.99,0.75
2543,801003,申万Ａ指,2009/8/21 0:00:00,2416.45,2478.26,2403.0,2473.79,184.2,2036.21,2.11,1.83,27.63,3.35,11.91,100.0,101512.8,66.09,0.76
2544,801003,申万Ａ指,2009/8/20 0:00:00,2333.77,2424.17,2332.97,2422.6,163.1,1817.03,3.95,1.61,27.1,3.29,11.56,100.0,100069.9,63.46,0.77
2545,801003,申万Ａ指,2009/8/19 0:00:00,2448.51,2455.12,2309.4,2330.62,167.27,1806.05,-4.66,1.66,26.06,3.18,11.13,100.0,96250.63,61.03,0.8
2546,801003,申万Ａ指,2009/8/18 0:00:00,2390.32,2454.35,2374.7,2444.43,151.63,1662.74,1.28,1.5,27.37,3.33,11.69,100.0,100883.8,63.97,0.76
2547,801003,申万Ａ指,2009/8/17 0:00:00,2531.77,2546.64,2411.81,2413.57,183.47,2043.06,-6.2,1.82,27.0,3.29,11.49,100.0,99100.38,62.92,0.77
2548,801003,申万Ａ指,2009/8/14 0:00:00,2657.79,2666.4,2572.96,2573.15,185.13,2195.93,-3.29,1.85,28.82,3.52,12.29,100.0,105498.09,66.98,0.73
2549,801003,申万Ａ指,2009/8/13 0:00:00,2639.8,2668.64,2593.8,2660.75,170.1,2054.81,0.78,1.7,29.79,3.64,12.8,100.0,109046.71,69.24,0.7
2550,801003,申万Ａ指,2009/8/12 0:00:00,2753.62,2753.94,2633.55,2640.21,197.17,2357.84,-4.36,1.97,29.53,3.62,12.75,100.0,108131.87,68.66,0.71
2551,801003,申万Ａ指,2009/8/11 0:00:00,2757.28,2768.12,2724.58,2760.7,153.28,1859.82,0.46,1.53,30.88,3.78,13.36,100.0,113018.01,71.76,0.68
2552,801003,申万Ａ指,2009/8/10 0:00:00,2772.56,2788.67,2701.77,2747.94,186.33,2297.65,0.07,1.86,30.73,3.77,13.29,100.0,112471.86,71.41,0.68
2553,801003,申万Ａ指,2009/8/7 0:00:00,2822.97,2843.36,2733.75,2745.89,226.94,2778.45,-2.84,2.27,30.69,3.76,13.2,100.0,112212.08,71.25,0.68
2554,801003,申万Ａ指,2009/8/6 0:00:00,2854.65,2880.74,2782.1,2826.23,262.07,3277.9,-1.84,2.62,31.57,3.87,13.56,100.0,115453.15,73.3,0.66
2555,801003,申万Ａ指,2009/8/5 0:00:00,2896.16,2907.16,2838.74,2879.33,297.6,3618.72,-0.72,2.99,32.16,3.95,13.75,100.0,117419.54,74.55,0.64
2556,801003,申万Ａ指,2009/8/4 0:00:00,2902.65,2903.32,2843.37,2900.34,305.98,3744.82,0.24,3.09,32.35,3.98,13.74,100.0,117887.63,74.9,0.64
2557,801003,申万Ａ指,2009/8/3 0:00:00,2861.55,2893.62,2839.69,2893.46,288.35,3522.27,1.6,2.91,32.27,3.98,13.61,100.0,117591.27,74.71,0.65
2558,801003,申万Ａ指,2009/7/31 0:00:00,2792.67,2848.06,2777.99,2847.98,265.86,3205.94,2.77,2.72,31.93,3.92,13.36,100.0,114576.11,72.84,0.66
2559,801003,申万Ａ指,2009/7/30 0:00:00,2734.72,2783.01,2679.36,2771.12,263.52,3128.77,1.91,2.7,31.05,3.81,12.97,100.0,111055.25,70.6,0.68
2560,801003,申万Ａ指,2009/7/29 0:00:00,2857.47,2877.15,2642.36,2719.24,338.44,3979.08,-5.2,3.46,30.45,3.74,12.85,100.0,108970.61,69.28,0.7
2561,801003,申万Ａ指,2009/7/28 0:00:00,2851.66,2868.56,2826.07,2868.34,304.46,3727.37,0.59,3.12,32.08,3.94,13.63,100.0,114764.48,72.96,0.68
2562,801003,申万Ａ指,2009/7/27 0:00:00,2800.98,2851.51,2800.24,2851.51,281.06,3487.56,2.09,2.88,31.9,3.92,13.51,100.0,114056.64,72.51,0.69
2563,801003,申万Ａ指,2009/7/24 0:00:00,2802.55,2812.27,2740.43,2793.26,276.84,3310.3,0.09,2.85,31.25,3.84,13.26,100.0,111589.37,70.94,0.7
2564,801003,申万Ａ指,2009/7/23 0:00:00,2761.82,2790.86,2755.46,2790.86,250.03,2948.38,1.18,2.57,31.22,3.84,13.29,100.0,111443.09,70.89,0.7
2565,801003,申万Ａ指,2009/7/22 0:00:00,2704.53,2758.44,2704.53,2758.44,250.08,3054.59,1.72,2.57,30.85,3.79,13.18,100.0,110106.64,70.04,0.72
2566,801003,申万Ａ指,2009/7/21 0:00:00,2764.76,2765.9,2706.29,2711.7,291.04,3442.25,-1.67,2.99,30.32,3.73,12.98,100.0,108239.38,68.85,0.73
2567,801003,申万Ａ指,2009/7/20 0:00:00,2716.29,2759.08,2708.31,2757.88,293.16,3489.58,1.85,3.02,30.81,3.79,13.27,100.0,110049.86,70.01,0.72
2568,801003,申万Ａ指,2009/7/17 0:00:00,2694.37,2713.4,2682.23,2707.83,243.95,2813.57,0.36,2.51,30.25,3.72,13.02,100.0,108007.28,68.71,0.73
2569,801003,申万Ａ指,2009/7/16 0:00:00,2712.42,2728.07,2691.18,2698.22,282.69,3304.71,-0.03,2.91,30.11,3.71,12.89,100.0,107570.88,68.52,0.73
2570,801003,申万Ａ指,2009/7/15 0:00:00,2681.16,2699.82,2680.55,2699.04,288.27,3277.82,0.96,2.97,30.14,3.72,12.95,100.0,107612.86,68.54,0.73
2571,801003,申万Ａ指,2009/7/14 0:00:00,2621.95,2673.5,2621.29,2673.5,245.2,2746.79,2.32,2.53,29.85,3.68,12.82,100.0,106535.04,67.86,0.74
2572,801003,申万Ａ指,2009/7/13 0:00:00,2614.95,2636.19,2607.79,2612.98,237.31,2637.69,-0.45,2.45,29.17,3.6,12.62,100.0,104047.84,66.27,0.75
2573,801003,申万Ａ指,2009/7/10 0:00:00,2623.47,2645.32,2611.26,2624.91,246.67,2729.99,0.16,2.55,29.32,3.61,12.54,100.0,104459.96,66.54,0.74
2574,801003,申万Ａ指,2009/7/9 0:00:00,2579.43,2620.82,2576.05,2620.82,251.36,2796.59,1.53,2.6,29.29,3.61,12.51,100.0,104303.29,66.44,0.74
2575,801003,申万Ａ指,2009/7/8 0:00:00,2549.23,2593.34,2523.27,2581.37,226.71,2513.77,0.33,2.34,28.85,3.55,12.25,100.0,102687.08,65.41,0.75
2576,801003,申万Ａ指,2009/7/7 0:00:00,2584.45,2606.69,2563.06,2572.98,259.61,2778.57,-0.64,2.69,28.74,3.54,12.1,100.0,102231.84,65.16,0.75
2577,801003,申万Ａ指,2009/7/6 0:00:00,2562.21,2590.73,2559.81,2589.43,266.54,2978.59,1.22,2.76,28.95,3.56,12.08,100.0,102916.69,65.55,0.75
2578,801003,申万Ａ指,2009/7/3 0:00:00,2508.55,2558.11,2506.78,2558.11,240.22,2660.71,1.22,3.04,29.85,3.61,12.04,100.0,92936.91,59.2,0.83
2579,801003,申万Ａ指,2009/7/2 0:00:00,2504.42,2527.43,2501.47,2527.4,237.91,2652.49,1.26,3.01,29.72,3.59,11.94,100.0,92476.25,58.9,0.81
2580,801003,申万Ａ指,2009/7/1 0:00:00,2442.36,2496.05,2442.36,2496.05,204.62,2264.98,1.89,2.59,29.33,3.55,11.81,100.0,91316.05,58.16,0.83
2581,801003,申万Ａ指,2009/6/30 0:00:00,2469.44,2472.18,2444.02,2449.86,186.13,2094.6,-0.5,2.35,28.78,3.48,11.69,100.0,89670.43,57.11,0.82
2582,801003,申万Ａ指,2009/6/29 0:00:00,2432.69,2463.87,2426.94,2462.16,192.09,2049.99,1.32,2.43,28.9,3.5,11.76,100.0,90051.93,57.36,0.81
2583,801003,申万Ａ指,2009/6/26 0:00:00,2428.11,2434.37,2416.85,2430.05,165.67,1747.39,0.35,2.1,28.47,3.45,11.67,100.0,88613.67,56.44,0.84
2584,801003,申万Ａ指,2009/6/25 0:00:00,2425.11,2435.55,2410.99,2421.54,181.39,1961.5,-0.06,2.3,28.37,3.44,11.63,100.0,88289.8,56.24,0.83
2585,801003,申万Ａ指,2009/6/24 0:00:00,2391.36,2422.99,2385.68,2422.99,204.02,2171.0,1.25,2.6,28.36,3.44,11.64,100.0,88214.79,56.19,0.83
2586,801003,申万Ａ指,2009/6/23 0:00:00,2361.63,2419.93,2357.37,2393.04,206.93,2095.45,-0.09,2.63,28.05,3.39,11.5,100.0,87241.61,55.57,0.85
2587,801003,申万Ａ指,2009/6/22 0:00:00,2418.41,2421.61,2387.59,2395.14,213.65,2198.29,-0.21,2.72,28.13,3.4,11.53,100.0,87132.18,55.5,0.83
2588,801003,申万Ａ指,2009/6/19 0:00:00,2386.61,2405.44,2378.22,2400.21,224.79,2285.36,0.56,2.87,28.17,3.4,11.62,100.0,87224.67,55.56,0.84
2589,801003,申万Ａ指,2009/6/18 0:00:00,2361.17,2388.23,2360.61,2386.92,205.26,2207.45,1.23,2.62,28.04,3.38,11.62,100.0,86597.44,55.16,0.87
2590,801003,申万Ａ指,2009/6/17 0:00:00,2318.84,2361.18,2303.48,2357.82,170.99,1818.29,1.54,2.19,27.69,3.34,11.53,100.0,85500.29,54.46,0.87
2591,801003,申万Ａ指,2009/6/16 0:00:00,2303.44,2331.8,2298.34,2322.08,153.43,1632.48,-0.11,1.97,27.27,3.29,11.39,100.0,84075.57,53.55,0.91
2592,801003,申万Ａ指,2009/6/15 0:00:00,2284.55,2324.74,2277.68,2324.74,157.36,1636.33,1.83,2.02,27.31,3.29,11.4,100.0,84198.68,53.63,0.9
2593,801003,申万Ａ指,2009/6/12 0:00:00,2323.69,2335.88,2264.72,2282.91,189.53,1853.7,-1.88,2.43,26.81,3.23,11.25,100.0,82639.74,52.7,0.89
2594,801003,申万Ａ指,2009/6/11 0:00:00,2341.36,2355.53,2317.48,2326.66,198.92,1979.37,-0.72,2.55,27.34,3.29,11.5,100.0,84256.75,53.67,0.85
2595,801003,申万Ａ指,2009/6/10 0:00:00,2326.67,2345.81,2322.46,2343.49,217.35,2156.38,1.01,2.79,27.55,3.32,11.57,100.0,84816.33,54.02,0.78
2596,801003,申万Ａ指,2009/6/9 0:00:00,2307.77,2319.98,2265.84,2319.98,198.81,2020.23,0.56,2.57,27.11,3.27,11.46,100.0,83347.87,53.09,0.79
2597,801003,申万Ａ指,2009/6/8 0:00:00,2305.38,2326.85,2285.02,2307.01,196.81,2069.71,0.09,2.55,27.14,3.26,11.42,100.0,83315.9,53.1,0.77
2598,801003,申万Ａ指,2009/6/5 0:00:00,2322.97,2330.15,2303.32,2304.86,217.38,2310.74,-0.44,2.84,27.08,3.26,11.46,100.0,82901.17,52.84,0.78
2599,801003,申万Ａ指,2009/6/4 0:00:00,2300.64,2319.76,2275.86,2315.16,249.71,2623.74,0.29,3.25,27.28,3.28,11.56,100.0,83382.22,53.21,0.76
2600,801003,申万Ａ指,2009/6/3 0:00:00,2266.66,2308.46,2265.22,2308.46,229.63,2377.2,1.86,3.0,27.15,3.26,11.6,100.0,82997.19,52.97,0.74
2601,801003,申万Ａ指,2009/6/2 0:00:00,2271.58,2282.96,2258.26,2266.26,226.05,2355.32,0.36,2.96,26.7,3.2,11.54,100.0,81451.44,51.98,0.74
2602,801003,申万Ａ指,2009/6/1 0:00:00,2220.35,2261.57,2220.35,2258.17,210.98,2239.71,2.87,2.76,26.63,3.19,11.52,100.0,81201.9,51.82,0.73
2603,801003,申万Ａ指,2009/5/27 0:00:00,2184.92,2199.58,2166.31,2195.18,156.22,1568.85,0.98,2.05,25.82,3.1,11.31,100.0,78755.2,50.29,0.79
2604,801003,申万Ａ指,2009/5/26 0:00:00,2189.26,2203.48,2172.94,2173.84,180.23,1874.29,-0.62,2.37,25.54,3.07,11.31,100.0,77958.49,49.66,0.75
2605,801003,申万Ａ指,2009/5/25 0:00:00,2131.32,2192.6,2121.94,2187.43,173.63,1778.75,0.37,2.29,25.76,3.09,11.33,100.0,78488.22,49.99,0.72
2606,801003,申万Ａ指,2009/5/22 0:00:00,2173.07,2196.15,2163.82,2179.47,149.94,1514.3,-0.14,1.98,25.62,3.07,11.32,100.0,77402.77,49.3,0.77
2607,801003,申万Ａ指,2009/5/21 0:00:00,2215.47,2225.56,2171.25,2182.58,209.27,2092.42,-2.07,2.78,25.62,3.07,11.34,100.0,77277.28,49.22,0.77
2608,801003,申万Ａ指,2009/5/20 0:00:00,2251.06,2253.91,2228.66,2228.66,213.03,2137.31,-0.88,2.83,26.2,3.13,11.57,100.0,78993.32,50.31,0.75
2609,801003,申万Ａ指,2009/5/19 0:00:00,2244.6,2255.55,2233.95,2248.51,224.79,2270.66,0.95,2.99,26.42,3.16,11.67,100.0,79519.16,50.65,0.74
2610,801003,申万Ａ指,2009/5/18 0:00:00,2206.97,2229.19,2174.27,2227.43,178.79,1768.91,0.53,2.42,26.87,3.15,11.61,100.0,77992.93,49.68,0.75
2611,801003,申万Ａ指,2009/5/15 0:00:00,2213.05,2228.28,2197.47,2215.64,172.13,1664.55,0.33,2.33,26.75,3.13,11.54,100.0,77483.2,49.35,0.76
2612,801003,申万Ａ指,2009/5/14 0:00:00,2193.34,2215.57,2181.39,2208.35,190.92,1868.43,-0.36,2.59,26.65,3.12,11.5,100.0,77160.18,49.15,0.76
2613,801003,申万Ａ指,2009/5/13 0:00:00,2199.88,2223.13,2188.27,2216.3,218.66,2182.86,0.83,2.97,26.76,3.13,11.47,100.0,77422.29,49.31,0.79
2614,801003,申万Ａ指,2009/5/12 0:00:00,2129.17,2198.05,2128.74,2198.05,183.41,1719.56,2.35,2.49,26.53,3.11,11.37,100.0,76762.03,48.89,0.79
2615,801003,申万Ａ指,2009/5/11 0:00:00,2218.73,2232.51,2147.5,2147.5,267.61,2590.98,-2.71,3.65,25.97,3.03,11.12,100.0,74748.21,47.61,0.81
2616,801003,申万Ａ指,2009/5/8 0:00:00,2181.85,2215.8,2164.66,2207.33,246.92,2399.31,0.63,3.37,26.7,3.12,11.56,100.0,76787.18,48.88,0.8
2617,801003,申万Ａ指,2009/5/7 0:00:00,2210.83,2218.59,2162.08,2193.48,272.87,2684.31,-0.19,3.73,26.51,3.1,11.59,100.0,76161.05,48.48,0.8
2618,801003,申万Ａ指,2009/5/6 0:00:00,2162.99,2199.68,2157.47,2197.56,239.18,2342.42,1.43,3.28,26.55,3.11,11.66,100.0,76021.17,48.42,0.8
2619,801003,申万Ａ指,2009/5/5 0:00:00,2165.04,2178.16,2152.24,2166.51,234.59,2262.3,0.68,3.2,26.18,3.07,11.5,100.0,75282.9,47.86,0.81
2620,801003,申万Ａ指,2009/5/4 0:00:00,2089.84,2151.94,2089.46,2151.94,226.39,2175.76,3.38,3.09,25.99,3.04,11.41,100.0,74713.34,47.5,0.82
2621,801003,申万Ａ指,2009/4/30 0:00:00,2069.8,2092.05,2063.29,2081.59,197.51,1897.3,0.92,2.7,19.13,2.94,11.05,100.0,72145.26,45.92,0.84
2622,801003,申万Ａ指,2009/4/29 0:00:00,2001.15,2068.18,1998.8,2062.68,186.19,1774.65,3.07,2.55,18.98,2.92,10.96,100.0,71510.77,45.46,0.85
2623,801003,申万Ａ指,2009/4/28 0:00:00,1976.15,2005.81,1972.35,2001.21,143.12,1369.67,0.51,1.96,18.4,2.84,10.74,100.0,69348.83,44.09,0.87
2624,801003,申万Ａ指,2009/4/27 0:00:00,2043.72,2050.71,1981.73,1990.98,168.71,1547.58,-2.8,2.31,18.28,2.83,10.65,100.0,68915.01,43.81,0.88
2625,801003,申万Ａ指,2009/4/24 0:00:00,2072.42,2076.28,2046.78,2048.25,171.94,1652.42,-0.81,2.38,18.74,2.91,11.07,100.0,70417.26,44.77,0.89
2626,801003,申万Ａ指,2009/4/23 0:00:00,2035.28,2111.82,2021.8,2065.04,186.67,1713.87,0.64,2.59,18.89,2.93,11.14,100.0,70751.32,44.98,0.89
2627,801003,申万Ａ指,2009/4/22 0:00:00,2147.13,2165.89,2040.52,2051.93,283.8,2644.72,-4.04,3.95,18.76,2.9,11.07,100.0,70295.53,44.69,0.89
2628,801003,申万Ａ指,2009/4/21 0:00:00,2127.42,2153.93,2103.46,2138.33,251.75,2376.82,-0.81,3.5,19.56,3.03,11.62,100.0,73203.46,46.57,0.86
2629,801003,申万Ａ指,2009/4/20 0:00:00,2101.85,2156.3,2101.28,2155.86,230.42,2177.04,2.31,3.2,19.74,3.06,11.7,100.0,73896.86,46.98,0.85
2630,801003,申万Ａ指,2009/4/17 0:00:00,2126.95,2139.5,2087.3,2107.22,244.24,2391.73,-1.28,3.41,19.25,3.0,11.46,100.0,71982.32,45.82,0.88
2631,801003,申万Ａ指,2009/4/16 0:00:00,2134.08,2149.62,2100.49,2134.6,283.25,2692.49,0.15,3.97,19.5,3.04,11.66,100.0,72734.99,46.27,0.87
2632,801003,申万Ａ指,2009/4/15 0:00:00,2104.66,2131.33,2081.7,2131.33,273.91,2679.5,0.75,3.84,19.48,3.03,11.66,100.0,72642.27,46.21,0.87
2633,801003,申万Ａ指,2009/4/14 0:00:00,2087.86,2119.63,2078.41,2115.44,254.47,2515.49,1.13,3.57,19.32,3.0,11.5,100.0,72068.78,45.85,0.88
2634,801003,申万Ａ指,2009/4/13 0:00:00,2067.82,2098.64,2066.55,2091.75,283.38,2795.86,2.06,3.98,19.11,2.97,11.29,100.0,71228.15,45.31,0.88
2635,801003,申万Ａ指,2009/4/10 0:00:00,2002.22,2049.59,1997.03,2049.59,238.79,2355.05,3.1,3.36,18.7,2.91,11.09,100.0,69728.75,44.36,0.91
2636,801003,申万Ａ指,2009/4/9 0:00:00,1953.91,1988.03,1940.2,1988.03,171.01,1619.96,1.64,2.41,18.13,2.82,10.76,100.0,67567.63,43.01,0.93
2637,801003,申万Ａ指,2009/4/8 0:00:00,2021.61,2027.74,1956.0,1956.0,217.22,2037.89,-3.67,3.07,17.84,2.78,10.57,100.0,66462.64,42.31,0.95
2638,801003,申万Ａ指,2009/4/7 0:00:00,2021.39,2039.23,2004.35,2030.59,186.09,1783.47,0.53,2.62,18.53,2.89,10.92,100.0,68988.37,43.89,0.92
2639,801003,申万Ａ指,2009/4/3 0:00:00,2044.3,2049.92,2006.73,2019.93,251.23,2367.82,-0.47,3.55,18.41,2.88,10.78,100.0,68488.72,43.57,0.93
2640,801003,申万Ａ指,2009/4/2 0:00:00,2022.11,2048.01,2018.09,2029.54,275.94,2573.78,0.75,3.92,18.47,2.88,10.83,100.0,68469.79,43.56,0.93
2641,801003,申万Ａ指,2009/4/1 0:00:00,1991.94,2026.92,1991.47,2014.33,267.58,2499.06,1.54,3.8,18.33,2.86,10.79,100.0,67954.19,43.2,0.94
2642,801003,申万Ａ指,2009/3/31 0:00:00,1927.27,1983.72,1915.21,1983.72,208.5,1956.41,0.99,2.96,18.05,2.84,10.61,100.0,66913.51,42.54,0.95
2643,801003,申万Ａ指,2009/3/30 0:00:00,1970.72,1979.51,1953.73,1964.3,205.95,1881.04,-0.25,2.93,17.86,2.81,10.51,100.0,66227.05,42.1,0.96
2644,801003,申万Ａ指,2009/3/27 0:00:00,1967.31,1980.68,1956.44,1969.13,266.71,2368.25,0.82,3.81,17.91,2.81,10.48,100.0,66099.92,42.02,0.96
2645,801003,申万Ａ指,2009/3/26 0:00:00,1900.75,1953.03,1877.71,1953.03,223.78,2037.38,3.0,3.2,17.76,2.79,10.39,100.0,65476.92,41.63,0.97
2646,801003,申万Ａ指,2009/3/25 0:00:00,1928.04,1952.04,1896.16,1896.16,215.51,1977.23,-2.22,3.08,17.22,2.71,10.15,100.0,63514.37,40.38,1.0
